id;age;gender;race;driving_experience;education;income;credit_score;vehicle_ownership;vehicle_year;married;children;postal_code;annual_mileage;vehicle_type;speeding_violations;DUIs;past_accidents;outcome
918188;16-25;female;majority;0-9y;university;working class;0.4270894906116969;FALSE;after 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
403072;40-64;male;majority;20-29y;none;working class;0.41139504579405545;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;2;1;3;FALSE
467914;16-25;male;majority;0-9y;none;working class;0.4780304585238096;FALSE;before 2015;FALSE;FALSE;21217;16000.0;sedan;0;0;0;TRUE
673116;40-64;female;majority;10-19y;high school;upper class;0.5661345272733707;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;0;1;0;FALSE
824733;65+;female;majority;30y+;university;upper class;0.6374775023150789;TRUE;after 2015;TRUE;TRUE;32765;8000.0;sedan;7;0;1;FALSE
343671;65+;male;majority;30y+;university;upper class;0.5160063409111967;TRUE;after 2015;TRUE;TRUE;32765;10000.0;sedan;7;1;2;FALSE
842935;26-39;male;majority;10-19y;none;poverty;0.4252810991974105;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;4;0;4;TRUE
564302;26-39;female;minority;10-19y;high school;poverty;0.5838207652461093;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;1;0;0;FALSE
219884;26-39;female;majority;10-19y;university;middle class;;TRUE;before 2015;TRUE;TRUE;10238;14000.0;sedan;1;0;0;FALSE
235336;65+;female;majority;30y+;university;upper class;0.8740353092791097;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;1;1;FALSE
612315;26-39;male;majority;0-9y;none;working class;0.24847904458519485;TRUE;before 2015;TRUE;TRUE;10238;7000.0;sedan;0;0;0;FALSE
391244;40-64;male;minority;0-9y;high school;upper class;0.7317146581904098;TRUE;after 2015;FALSE;FALSE;10238;12000.0;sedan;0;0;0;FALSE
759327;16-25;male;majority;0-9y;university;middle class;0.4158556700365416;TRUE;after 2015;FALSE;FALSE;10238;;sedan;0;0;0;FALSE
658776;65+;male;majority;10-19y;university;upper class;0.4575461359722819;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;1;0;2;FALSE
568092;16-25;male;majority;0-9y;none;poverty;0.2569172447028157;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
111628;40-64;female;majority;0-9y;university;upper class;0.6921224140879649;FALSE;before 2015;TRUE;TRUE;10238;7000.0;sedan;0;0;0;FALSE
535459;26-39;male;minority;10-19y;high school;middle class;0.6007318760872948;TRUE;after 2015;FALSE;FALSE;10238;17000.0;sedan;2;0;1;FALSE
405770;40-64;male;majority;20-29y;university;upper class;0.4823905980577475;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;2;0;1;FALSE
489066;65+;male;minority;30y+;university;upper class;;TRUE;before 2015;TRUE;TRUE;92101;9000.0;sedan;8;0;4;FALSE
341868;40-64;male;majority;10-19y;high school;upper class;0.5550182125854487;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;1;1;1;FALSE
941091;40-64;female;majority;0-9y;university;upper class;;TRUE;before 2015;TRUE;TRUE;10238;8000.0;sedan;0;0;0;TRUE
170745;40-64;female;majority;20-29y;university;upper class;0.6057987169966054;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;1;0;0;FALSE
753424;26-39;male;majority;10-19y;none;working class;0.3630729611932537;FALSE;before 2015;FALSE;FALSE;10238;9000.0;sedan;3;0;1;FALSE
230311;26-39;male;majority;10-19y;university;upper class;0.7049684535618943;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
625639;26-39;male;majority;10-19y;university;upper class;0.6859577669209735;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;1;2;1;FALSE
934436;26-39;male;majority;10-19y;high school;working class;0.3987734843619067;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
544253;65+;male;majority;30y+;university;upper class;0.6024400464824318;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;3;0;5;FALSE
537328;26-39;male;majority;10-19y;university;upper class;0.5830570827041357;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;1;FALSE
31615;40-64;male;majority;10-19y;high school;middle class;0.5543805221976611;FALSE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;1;FALSE
703128;26-39;female;majority;10-19y;high school;upper class;0.7088267106506023;FALSE;after 2015;TRUE;TRUE;10238;9000.0;sedan;2;0;0;FALSE
14090;26-39;male;majority;10-19y;university;working class;;FALSE;before 2015;FALSE;TRUE;32765;6000.0;sedan;6;1;2;TRUE
73809;26-39;male;majority;0-9y;university;middle class;;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
208345;26-39;female;majority;10-19y;university;upper class;0.5306907794687229;FALSE;after 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;3;TRUE
435832;40-64;male;majority;20-29y;university;middle class;0.4595883640126887;FALSE;before 2015;TRUE;TRUE;32765;8000.0;sedan;7;0;1;FALSE
622531;65+;female;majority;30y+;university;upper class;0.5908404008481608;TRUE;after 2015;FALSE;TRUE;10238;12000.0;sedan;2;1;2;FALSE
17593;40-64;male;minority;20-29y;none;working class;0.4102665150087055;TRUE;after 2015;FALSE;TRUE;10238;10000.0;sedan;5;1;2;FALSE
578094;16-25;male;majority;0-9y;none;poverty;;FALSE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;TRUE
715744;26-39;male;majority;10-19y;university;upper class;0.4551906174369074;FALSE;before 2015;TRUE;TRUE;10238;9000.0;sedan;1;0;2;FALSE
545826;16-25;male;majority;0-9y;high school;poverty;0.30716754857190737;FALSE;before 2015;FALSE;TRUE;10238;;sedan;0;0;0;TRUE
836376;65+;male;minority;30y+;high school;upper class;0.7098761776305509;TRUE;after 2015;FALSE;TRUE;10238;11000.0;sports car;2;1;1;FALSE
854492;16-25;male;majority;0-9y;high school;working class;0.4892944608830924;FALSE;before 2015;TRUE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
603262;26-39;female;majority;10-19y;none;poverty;0.2989351518802512;FALSE;before 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
813337;16-25;female;majority;0-9y;high school;upper class;0.6228238061137384;TRUE;before 2015;FALSE;FALSE;32765;11000.0;sports car;0;0;0;TRUE
27698;26-39;male;majority;10-19y;university;upper class;0.5131865923206594;TRUE;before 2015;TRUE;TRUE;10238;15000.0;sedan;2;0;2;FALSE
737710;65+;female;majority;30y+;university;upper class;0.5211882527975447;TRUE;before 2015;TRUE;FALSE;32765;11000.0;sedan;5;0;0;FALSE
898932;26-39;male;majority;10-19y;university;upper class;0.6583413033058965;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;1;0;0;FALSE
611067;26-39;female;majority;10-19y;high school;middle class;0.5007084666652974;FALSE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
238221;26-39;female;majority;10-19y;university;upper class;0.6135902058261472;TRUE;after 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;1;FALSE
703481;40-64;male;majority;0-9y;none;poverty;0.31975922588655603;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;TRUE
283173;40-64;male;majority;20-29y;university;upper class;0.5279419675810371;TRUE;after 2015;TRUE;TRUE;10238;8000.0;sedan;3;1;3;FALSE
843469;16-25;male;minority;0-9y;high school;poverty;0.4655695496844555;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;TRUE
802405;26-39;female;majority;10-19y;university;middle class;0.4542549282321106;TRUE;before 2015;TRUE;TRUE;10238;;sedan;0;0;1;FALSE
87160;16-25;male;majority;0-9y;none;poverty;0.4062797278517027;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
684059;16-25;female;majority;0-9y;high school;poverty;0.4778373788755218;FALSE;before 2015;FALSE;TRUE;10238;7000.0;sedan;0;0;0;TRUE
106834;26-39;male;majority;10-19y;high school;working class;0.4942532128201403;TRUE;before 2015;FALSE;FALSE;32765;10000.0;sedan;2;1;0;FALSE
415381;40-64;male;majority;20-29y;university;upper class;0.5067499385354194;TRUE;after 2015;TRUE;TRUE;10238;7000.0;sedan;2;1;2;FALSE
555493;40-64;female;majority;20-29y;high school;upper class;0.5950951738824286;TRUE;after 2015;TRUE;TRUE;32765;7000.0;sedan;2;0;0;FALSE
474489;16-25;female;majority;0-9y;university;middle class;0.441195993391473;TRUE;before 2015;FALSE;FALSE;32765;10000.0;sedan;0;0;0;FALSE
25215;65+;female;minority;0-9y;high school;upper class;0.7089001773362056;TRUE;after 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
554574;40-64;female;majority;0-9y;none;working class;;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sedan;0;0;0;TRUE
829600;26-39;female;majority;10-19y;high school;working class;0.522098674864146;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;1;FALSE
816240;40-64;male;majority;20-29y;university;upper class;0.7322235004923803;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;1;1;4;FALSE
472441;65+;female;majority;30y+;university;upper class;0.6786403603279013;TRUE;after 2015;FALSE;TRUE;32765;6000.0;sedan;2;1;2;FALSE
618210;26-39;female;majority;0-9y;none;middle class;0.5652729741450446;TRUE;before 2015;FALSE;TRUE;10238;18000.0;sports car;0;0;0;TRUE
501749;40-64;female;minority;10-19y;university;middle class;0.4399022478242083;TRUE;after 2015;FALSE;TRUE;92101;11000.0;sedan;2;0;0;FALSE
725354;26-39;male;majority;0-9y;high school;poverty;0.29868704160196313;FALSE;before 2015;TRUE;TRUE;10238;7000.0;sedan;0;0;0;TRUE
170649;40-64;male;majority;20-29y;university;upper class;0.6603743820067427;TRUE;before 2015;TRUE;FALSE;10238;9000.0;sedan;3;1;4;FALSE
277190;26-39;male;majority;0-9y;none;poverty;0.3655378886767161;FALSE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
421713;65+;female;majority;30y+;university;upper class;0.6337566630002706;FALSE;after 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;6;FALSE
129404;26-39;female;majority;10-19y;high school;upper class;0.5053107318393695;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;1;0;0;FALSE
799151;16-25;female;minority;0-9y;high school;poverty;0.32055710348734434;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;TRUE
669779;26-39;female;majority;10-19y;university;working class;0.5299963882834899;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;1;1;1;FALSE
503770;40-64;male;majority;0-9y;high school;middle class;0.3751186939784581;TRUE;before 2015;TRUE;TRUE;10238;;sedan;0;0;0;FALSE
329445;26-39;male;majority;0-9y;high school;working class;0.2521707685650617;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
937680;26-39;male;majority;10-19y;none;working class;;FALSE;before 2015;FALSE;TRUE;10238;15000.0;sedan;2;0;7;TRUE
424319;26-39;female;majority;10-19y;university;working class;0.28200282910079444;FALSE;before 2015;FALSE;TRUE;10238;14000.0;sedan;2;1;0;FALSE
419836;65+;male;majority;30y+;university;upper class;0.5749335383278651;TRUE;after 2015;FALSE;TRUE;10238;12000.0;sedan;4;0;3;FALSE
712750;26-39;male;majority;10-19y;university;upper class;0.6061011914225082;FALSE;after 2015;FALSE;FALSE;32765;11000.0;sedan;5;0;0;FALSE
643559;40-64;female;majority;20-29y;university;upper class;0.5744525583313149;TRUE;after 2015;TRUE;TRUE;10238;14000.0;sedan;3;0;0;FALSE
657124;40-64;female;majority;0-9y;university;upper class;0.5122350994336328;TRUE;before 2015;TRUE;TRUE;32765;;sedan;0;0;0;TRUE
41135;40-64;female;majority;20-29y;university;upper class;0.6081458907931849;TRUE;before 2015;TRUE;FALSE;32765;8000.0;sedan;2;1;0;FALSE
585561;65+;female;majority;30y+;high school;upper class;0.7247783269501132;TRUE;after 2015;TRUE;FALSE;10238;15000.0;sedan;5;0;3;FALSE
746388;40-64;female;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;TRUE;21217;;sedan;1;1;0;TRUE
639748;26-39;male;minority;10-19y;high school;working class;0.3455897322871251;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;2;0;0;FALSE
543980;26-39;female;majority;0-9y;high school;middle class;0.4633403265073366;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;0;FALSE
130908;16-25;male;minority;0-9y;none;poverty;0.42358667858557997;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sedan;0;0;0;TRUE
148455;16-25;male;majority;0-9y;none;poverty;0.3651934455267515;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
447889;40-64;female;majority;10-19y;high school;upper class;0.5704986254553546;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
503082;40-64;male;majority;10-19y;university;upper class;0.6679094697665665;TRUE;after 2015;TRUE;TRUE;32765;9000.0;sedan;5;1;1;FALSE
53365;26-39;female;majority;10-19y;high school;working class;0.4381134264030172;FALSE;before 2015;FALSE;TRUE;92101;11000.0;sedan;0;0;0;FALSE
677945;65+;male;minority;0-9y;university;upper class;0.5773758027184908;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
633726;65+;female;majority;10-19y;university;upper class;0.6217872786505623;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sports car;2;1;0;FALSE
607082;26-39;female;majority;10-19y;high school;working class;0.5749290207818821;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
692538;40-64;male;minority;0-9y;university;upper class;0.5825627902526094;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;TRUE
993418;40-64;female;majority;0-9y;none;working class;;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
26272;16-25;male;majority;0-9y;university;working class;0.3333941329651983;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
87601;40-64;male;majority;20-29y;university;upper class;0.6691530531126268;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;9;1;5;FALSE
617355;65+;male;majority;20-29y;university;upper class;;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;5;2;3;FALSE
42602;40-64;female;majority;20-29y;university;upper class;0.7231074522488872;FALSE;before 2015;TRUE;TRUE;10238;12000.0;sedan;2;2;2;FALSE
135944;16-25;female;majority;0-9y;university;working class;0.5534060133115282;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
309491;40-64;female;majority;10-19y;high school;working class;0.4239258564525829;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;2;0;1;FALSE
9251;65+;female;minority;30y+;high school;upper class;0.6136611904125681;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;3;0;1;FALSE
4953;40-64;male;majority;0-9y;none;upper class;0.6877309573983202;TRUE;after 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;FALSE
244725;16-25;female;majority;0-9y;high school;poverty;0.5099604407566505;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
490548;16-25;female;majority;0-9y;high school;middle class;0.454706753385369;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
944113;65+;female;majority;30y+;university;upper class;;FALSE;before 2015;TRUE;TRUE;10238;10000.0;sedan;5;1;2;FALSE
58945;40-64;male;majority;10-19y;university;working class;0.3292438617147633;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;2;0;0;FALSE
742198;16-25;female;majority;0-9y;university;working class;0.33342265443635377;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
941109;40-64;male;majority;20-29y;high school;upper class;0.6389962247265721;TRUE;after 2015;FALSE;TRUE;10238;8000.0;sedan;3;0;1;FALSE
479683;16-25;female;majority;0-9y;none;poverty;0.2767363423760941;FALSE;after 2015;FALSE;FALSE;92101;18000.0;sedan;0;0;0;FALSE
270239;16-25;female;majority;0-9y;high school;poverty;0.3916823983118692;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sports car;0;0;0;TRUE
892413;16-25;female;majority;0-9y;none;poverty;0.3944032269600474;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
586110;16-25;male;majority;0-9y;high school;poverty;0.30069153048115765;FALSE;before 2015;FALSE;FALSE;10238;12000.0;sedan;0;0;0;TRUE
388188;40-64;female;majority;20-29y;none;poverty;0.2525512961252093;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;3;0;2;FALSE
393187;65+;male;majority;30y+;university;upper class;0.7460409552282369;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;2;1;9;FALSE
587296;65+;male;majority;0-9y;high school;upper class;0.6221966088425328;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
692808;26-39;male;majority;10-19y;university;middle class;0.6524011797659252;TRUE;before 2015;TRUE;TRUE;32765;;sedan;2;1;2;TRUE
209282;26-39;male;majority;10-19y;none;poverty;0.3948546303528014;TRUE;before 2015;TRUE;FALSE;10238;14000.0;sports car;1;0;0;FALSE
762841;26-39;female;majority;0-9y;high school;middle class;0.4775125533241901;TRUE;before 2015;TRUE;FALSE;10238;12000.0;sedan;0;0;0;FALSE
860422;16-25;male;majority;0-9y;high school;working class;0.3702272987877715;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
242411;65+;female;minority;10-19y;high school;upper class;0.7714942553691423;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;1;0;2;FALSE
769904;26-39;male;majority;10-19y;high school;middle class;0.6556774245078967;FALSE;before 2015;TRUE;TRUE;32765;6000.0;sedan;7;1;0;TRUE
154388;65+;female;majority;0-9y;university;upper class;0.6879374825561041;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
106515;40-64;female;majority;0-9y;university;upper class;0.6214077529147503;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
741059;16-25;male;majority;0-9y;high school;middle class;0.3506626683042913;TRUE;before 2015;FALSE;FALSE;10238;11000.0;sedan;0;0;0;TRUE
138159;65+;male;majority;30y+;high school;middle class;0.3986971485935842;FALSE;after 2015;TRUE;TRUE;32765;10000.0;sedan;10;1;2;FALSE
58714;16-25;male;majority;0-9y;none;poverty;;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
985851;16-25;male;majority;0-9y;none;poverty;0.3517128768422053;FALSE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
756109;16-25;male;majority;0-9y;none;poverty;0.2500989126223822;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
358584;26-39;female;majority;10-19y;none;poverty;0.3223945911843885;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;1;FALSE
197660;40-64;male;majority;0-9y;high school;working class;0.5689590158642488;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
59050;16-25;male;majority;0-9y;none;poverty;;FALSE;before 2015;TRUE;FALSE;10238;10000.0;sedan;0;0;0;TRUE
216223;65+;male;majority;20-29y;high school;upper class;0.6720803402235543;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;3;0;3;FALSE
40715;65+;female;majority;30y+;high school;middle class;0.4248798436479023;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;2;0;2;FALSE
307824;16-25;female;minority;0-9y;none;working class;0.4457678862819977;FALSE;before 2015;FALSE;FALSE;32765;15000.0;sedan;0;0;0;TRUE
213873;26-39;female;majority;10-19y;university;working class;0.4216870681134181;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;1;1;2;FALSE
359226;40-64;male;majority;20-29y;high school;middle class;0.5898784608432502;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;1;0;3;FALSE
738808;26-39;female;majority;10-19y;none;working class;0.4630266033182837;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;4;0;0;FALSE
799435;26-39;female;majority;0-9y;university;poverty;0.3435164732655145;TRUE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
562090;26-39;female;minority;10-19y;high school;middle class;0.432893532501654;TRUE;before 2015;FALSE;FALSE;10238;;sedan;1;0;0;TRUE
650380;40-64;female;majority;20-29y;high school;upper class;0.6518470006507582;TRUE;after 2015;TRUE;TRUE;10238;7000.0;sedan;1;0;1;FALSE
384134;26-39;female;majority;10-19y;none;working class;0.4284473775577626;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;1;0;0;FALSE
410357;40-64;male;majority;20-29y;high school;middle class;0.4253780943003336;TRUE;after 2015;TRUE;TRUE;32765;9000.0;sedan;3;0;1;FALSE
936100;26-39;female;majority;10-19y;high school;middle class;;TRUE;before 2015;TRUE;TRUE;32765;;sedan;1;2;0;TRUE
143667;40-64;female;majority;20-29y;high school;working class;0.4042657038387842;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;4;0;3;FALSE
881826;40-64;female;majority;20-29y;university;upper class;0.5226753851810169;TRUE;before 2015;TRUE;TRUE;92101;12000.0;sedan;3;1;1;FALSE
246580;65+;male;majority;0-9y;high school;upper class;;TRUE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;FALSE
939552;26-39;female;majority;10-19y;high school;middle class;0.4653683361890466;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;1;0;2;TRUE
184392;40-64;male;minority;20-29y;high school;middle class;0.5334854542420271;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;6;0;2;FALSE
39708;16-25;male;minority;0-9y;high school;poverty;0.4109841035528671;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
853634;26-39;female;majority;10-19y;high school;working class;0.3686683909632152;TRUE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;FALSE
134994;65+;female;majority;30y+;high school;upper class;0.5695778332027078;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;5;1;0;FALSE
656642;65+;male;majority;30y+;university;upper class;0.6720439176179812;TRUE;after 2015;TRUE;TRUE;10238;;sports car;5;0;7;FALSE
184570;16-25;female;majority;0-9y;high school;poverty;0.3630480152412506;FALSE;before 2015;FALSE;FALSE;92101;16000.0;sedan;0;0;0;TRUE
250694;26-39;female;majority;10-19y;high school;middle class;;TRUE;after 2015;TRUE;TRUE;32765;9000.0;sports car;2;0;1;FALSE
442945;40-64;male;majority;10-19y;university;upper class;0.65319306737482;TRUE;before 2015;TRUE;TRUE;21217;;sedan;4;0;1;TRUE
309530;16-25;female;majority;0-9y;none;working class;0.3017461444213115;TRUE;after 2015;TRUE;FALSE;10238;;sedan;0;0;0;FALSE
901479;16-25;female;majority;0-9y;high school;poverty;0.5221673143323924;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
67100;26-39;male;majority;0-9y;university;working class;0.3606520604084127;TRUE;before 2015;TRUE;FALSE;32765;11000.0;sedan;0;0;0;FALSE
809599;16-25;female;majority;0-9y;high school;working class;0.5329288687970777;TRUE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
118073;26-39;male;majority;10-19y;high school;upper class;0.4149491483789273;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;1;FALSE
174629;16-25;female;majority;0-9y;high school;working class;0.31588741178482915;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;0;0;0;TRUE
752655;40-64;male;majority;20-29y;university;upper class;0.5079335015243901;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sports car;3;0;6;FALSE
890544;65+;male;majority;30y+;university;upper class;0.7278245752686464;TRUE;after 2015;FALSE;TRUE;10238;10000.0;sedan;2;0;6;FALSE
423621;40-64;female;majority;20-29y;university;working class;;FALSE;before 2015;FALSE;TRUE;32765;19000.0;sedan;2;1;1;TRUE
92879;26-39;female;majority;10-19y;high school;working class;0.3348932498220019;FALSE;after 2015;FALSE;FALSE;32765;14000.0;sedan;0;0;2;FALSE
655984;40-64;male;majority;20-29y;university;upper class;0.4060539270944432;FALSE;after 2015;FALSE;TRUE;10238;12000.0;sedan;5;2;5;FALSE
554562;40-64;female;majority;0-9y;high school;upper class;0.5960104233894069;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
550889;40-64;male;majority;20-29y;university;upper class;0.4204131554039249;TRUE;before 2015;FALSE;TRUE;32765;11000.0;sedan;4;0;2;FALSE
572262;40-64;female;majority;20-29y;high school;upper class;0.6732474563540362;FALSE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
793998;16-25;male;majority;0-9y;none;poverty;0.3786146968242724;FALSE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;TRUE
473963;65+;female;majority;30y+;university;upper class;0.6061335684664274;FALSE;before 2015;TRUE;FALSE;32765;10000.0;sedan;7;0;1;FALSE
340318;16-25;female;majority;0-9y;high school;working class;0.5039723126226787;FALSE;before 2015;FALSE;FALSE;10238;18000.0;sedan;0;0;0;TRUE
761047;40-64;female;majority;0-9y;none;middle class;0.5685774434782941;TRUE;before 2015;TRUE;FALSE;10238;11000.0;sedan;0;0;0;FALSE
382564;40-64;male;majority;0-9y;high school;upper class;0.5775123120799752;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;0;FALSE
913337;40-64;male;majority;10-19y;none;working class;0.3777495472101263;TRUE;before 2015;FALSE;FALSE;32765;11000.0;sedan;2;0;2;TRUE
428969;26-39;female;majority;10-19y;high school;upper class;0.631474652636391;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;1;FALSE
87128;40-64;male;majority;20-29y;high school;middle class;0.47473409858794;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sedan;12;0;3;FALSE
712477;40-64;male;majority;10-19y;high school;working class;0.5512911331513948;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;1;0;3;FALSE
926182;40-64;male;majority;20-29y;university;upper class;0.6753698667637223;FALSE;after 2015;FALSE;TRUE;32765;14000.0;sedan;5;2;0;FALSE
999962;65+;male;majority;0-9y;university;upper class;0.5797430615170529;TRUE;after 2015;TRUE;TRUE;32765;6000.0;sedan;0;0;0;FALSE
105713;65+;male;majority;30y+;high school;upper class;0.5750820134692359;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;3;0;8;FALSE
231297;26-39;male;majority;10-19y;high school;poverty;0.221213712163188;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
312594;65+;female;majority;30y+;high school;upper class;0.5532059243280549;TRUE;before 2015;TRUE;TRUE;10238;7000.0;sedan;7;1;5;FALSE
354598;26-39;male;majority;10-19y;none;working class;0.3870634360404613;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;1;FALSE
876350;26-39;female;majority;10-19y;university;upper class;0.6988969859155649;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
696033;26-39;female;majority;0-9y;none;middle class;0.4561463191124842;FALSE;before 2015;FALSE;FALSE;10238;;sports car;0;0;0;TRUE
938;26-39;female;majority;10-19y;university;upper class;0.6092585539325299;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;1;FALSE
